id,level,REGIOVIZ,DENS,POP,AREA,ZEMP,BV,EPCI,AU,TAU,UU,OLD_REG,REG,STOCK1,STOCK2,ratio1,STOCK3,STOCK4,ratio2,name
241800507,EPCI,1,247.351127287433,97862,39564,0,0,1,0,0,0,Centre,Centre-Val de Loire,4808,8473,1.762271214642263,117043,11285,10.371555161719096,CA Bourges Plus
241800523,EPCI,1,127.95224500389307,9860,7706,0,0,1,0,0,0,Centre,Centre-Val de Loire,1175,9152,7.788936170212766,107920,11488,9.394150417827298,CC les Terres d'Yèvre
241800531,EPCI,1,13.70984160592858,3367,24559,0,0,1,0,0,0,Centre,Centre-Val de Loire,6502,4249,0.6534912334666256,115214,9261,12.440773134650685,CC Coeur du Pays Fort
241900133,EPCI,1,24.252034319148414,9865,40677,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,3170,4699,1.4823343848580441,99599,7059,14.109505595693442,CC de Ventadour
241927201,EPCI,1,56.66272221542145,41659,73521,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,1553,6913,4.451384417256922,110657,1828,60.534463894967175,CA Tulle Agglo
241927235,EPCI,1,38.9426800929512,4022,10328,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,6902,8268,1.1979136482179078,138385,5446,25.410392948953362,CC du Pays de Pompadour
241927243,EPCI,1,28.728316855129947,9705,33782,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,674,9994,14.827893175074184,179344,2219,80.82199188823795,CC du Pays d'Uzerche
241927268,EPCI,1,16.019478087151953,1283,8009,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,5505,11589,2.105177111716621,106833,12487,8.55553775926964,CC du Doustre et du Plateau des Etangs
241927284,EPCI,1,7.446387046765998,4323,58055,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,2314,6534,2.8236819360414867,112335,5319,21.119571347997745,CC de Bugeat-Sornac-Millevaches au Coeur
241927292,EPCI,1,14.087495919033627,2589,18378,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,7389,9543,1.291514413317093,134239,5365,25.021248835041938,CC du Pays d'Eygurande
241927318,EPCI,1,24.046728358600774,3664,15237,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,7001,10458,1.4937866019140122,156183,10124,15.42700513630976,CC de Lubersac-Auvézère
241927334,EPCI,1,13.61936977034004,4590,33702,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,4860,11278,2.320576131687243,102734,11260,9.123801065719361,CC des Gorges de la Haute-Dordogne
241927359,EPCI,1,32.06837606837607,3752,11700,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,2889,9967,3.449982692973347,158728,5811,27.315092066769918,CC du Pays de Beynat
241927367,EPCI,1,30.548726521781887,6213,20338,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,598,5665,9.47324414715719,160402,3134,51.181238034460755,CC du Pays d'Argentat
241927375,EPCI,1,15.174036913167349,4900,32292,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,7667,8521,1.1113864614581974,145110,1061,136.76720075400564,CC de Vézère-Monédières
241927383,EPCI,1,33.52156477616826,4096,12219,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,2526,9834,3.8931116389548692,157259,9132,17.2206526500219,CC du Sud Corrézien (Sud Co)
241927391,EPCI,1,35.0449804951835,4402,12561,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,1512,5097,3.371031746031746,118026,6162,19.153846153846153,CC des Villages du Midi Corrézien
241927417,EPCI,1,31.607696378619494,16723,52908,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,3791,2906,0.7665523608546557,179723,4758,37.772803699033204,"CC Ussel-Meymac, Haute-Corrèze"
241927425,EPCI,1,9.469270886593721,926,9779,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,6369,7110,1.1163447951012717,157644,6582,23.95077484047402,CC des Monédières
242000354,EPCI,1,814.8404792839614,56444,6927,0,0,1,0,0,0,Corse,Corse,3142,8731,2.7788033099936347,148510,12280,12.093648208469055,CA de Bastia
242000495,EPCI,1,10.972005196076585,5828,53117,0,0,1,0,0,0,Corse,Corse,322,3134,9.732919254658386,116245,11704,9.932074504442925,CC de l'Alta Rocca
242000503,EPCI,1,12.696556964985096,2172,17107,0,0,1,0,0,0,Corse,Corse,812,3428,4.221674876847291,146858,4480,32.78080357142857,CC de la Haute Vallée de la Gravona
242010015,EPCI,1,8.347792558318874,3897,46683,0,0,1,0,0,0,Corse,Corse,3117,8537,2.7388514597369267,143694,4379,32.814341173783966,CC du Taravu
242010056,EPCI,1,303.0702400235606,82326,27164,0,0,1,0,0,0,Corse,Corse,3096,8509,2.7483850129198966,107807,4935,21.845390070921987,CA du Pays Ajaccien
242010072,EPCI,1,30.44204199190216,7293,23957,0,0,1,0,0,0,Corse,Corse,1655,5436,3.2845921450151057,94984,7110,13.359212376933895,CC de la Vallée du Prunelli
242010098,EPCI,1,12.972012438916035,3212,24761,0,0,1,0,0,0,Corse,Corse,6759,7596,1.1238348868175765,153196,2993,51.18476445038423,CC de la Côte des Nacres
242010130,EPCI,1,24.27894545012757,9992,41155,0,0,1,0,0,0,Corse,Corse,3389,6175,1.8220714074948363,111428,10868,10.252852410747147,CC du Sartenais Valinco
242020071,EPCI,1,26.887875017281903,9724,36165,0,0,1,0,0,0,Corse,Corse,4937,3839,0.7775977314158395,118392,3365,35.183358098068354,CC du Centre Corse
242020097,EPCI,1,108.43203940424533,9246,8527,0,0,1,0,0,0,Corse,Corse,2880,7862,2.729861111111111,98884,1351,73.19319022945966,CC de la Casinca
242020105,EPCI,1,20.89905502075422,11832,56615,0,0,1,0,0,0,Corse,Corse,6781,1761,0.2596962099985253,152226,12888,11.811452513966481,CC de Calvi Balagne
242020113,EPCI,1,217.16272600834495,7807,3595,0,0,1,0,0,0,Corse,Corse,782,11056,14.138107416879796,95531,8920,10.7097533632287,CC du Bassin de Vie de l'Ile Rousse
242020121,EPCI,1,8.961188821029523,3184,35531,0,0,1,0,0,0,Corse,Corse,4574,4380,0.9575863576738085,147689,5522,26.745563201738502,CC Di E Cinque Piève Di Balagna
242020139,EPCI,1,9.297783815912371,1095,11777,0,0,1,0,0,0,Corse,Corse,7677,1705,0.2220919630063827,142285,3877,36.699767861748775,CC Aghja Nova
242100030,EPCI,1,19.590012330456226,5084,25952,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,2507,6401,2.5532508974870365,171766,10342,16.60858634693483,CC du Pays d'Arnay
242100154,EPCI,1,35.881597946414246,13419,37398,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,5836,8106,1.3889650445510624,133832,11281,11.863487279496498,CC des Vallées de la Tille et de l'Ignon
242100345,EPCI,1,31.985532466646195,9374,29307,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,3973,4166,1.0485779008306066,172430,4678,36.859769132107736,CC du Sinemurien
242100410,EPCI,1,1032.1168490699513,248028,24031,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,5191,11928,2.2978231554613755,97539,12348,7.899173955296404,CU Grand Dijon
242100501,EPCI,1,20.395090004652328,5699,27943,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,7393,3494,0.4726092249425132,121478,10563,11.500331345261763,CC de l'Auxois Sud
242100519,EPCI,1,108.40094216173777,8284,7642,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,7881,11920,1.5124984139068647,176668,6776,26.072609208972846,CC Val de Norge
242101285,EPCI,1,13.784747622531091,3015,21872,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,4794,6869,1.4328327075511056,121421,11138,10.9015083497935,CC du Canton de Bligny-sur-Ouche
242101301,EPCI,1,12.691781862372778,3342,26332,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,3650,6656,1.8235616438356164,132757,9880,13.436943319838056,CC du Canton de Vitteaux
242101335,EPCI,1,38.506868074864094,9279,24097,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,4908,5721,1.1656479217603912,146072,4096,35.662109375,CC du Mirebellois
242101343,EPCI,1,11.007210979297511,2366,21495,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,4557,10508,2.305903006363836,177509,5702,31.131006664328307,CC de Liernais
242101350,EPCI,1,38.043021790863705,8153,21431,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,4992,7273,1.4569310897435896,153586,11481,13.377406149290131,CC du Canton de Pontailler-sur-Saône
242101376,EPCI,1,145.35353535353534,7195,4950,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,3771,6908,1.831874834261469,134085,1476,90.84349593495935,CC Plaine des Tilles
242101384,EPCI,1,27.464936152396902,3936,14331,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,3260,9235,2.8328220858895707,112571,3984,28.255773092369477,CC du Canton de Selongey
242101392,EPCI,1,14.730041532071988,3192,21670,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,7429,3601,0.48472203526719615,143959,1534,93.84550195567145,CC de la Butte de Thil
242101426,EPCI,1,16.804617730341974,3086,18364,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,2259,4130,1.8282425852146968,172325,3854,44.713284898806435,CC du Val de Vingeanne
242101434,EPCI,1,11.374694191704005,20690,181895,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,961,4388,4.566077003121748,177362,9613,18.450223655466555,CC du Pays Châtillonnais
242101442,EPCI,1,20.922447461409707,5625,26885,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,7506,10006,1.3330668798294698,133786,10345,12.932431126147897,CC de Saulieu
242101459,EPCI,1,24.437553396829415,7723,31603,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,4514,11386,2.5223748338502436,155690,5286,29.45327279606508,CC du Pays d'Alésia et de la Seine
242101467,EPCI,1,47.48404644837326,9078,19118,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,1122,2822,2.515151515151515,163171,7386,22.09193067966423,CC de Gevrey-Chambertin
242101475,EPCI,1,60.94648736562339,15364,25209,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,4212,11141,2.6450617283950617,185622,870,213.35862068965517,CC du Pays de Nuits-Saint-Georges
242101483,EPCI,1,88.2394242583816,15081,17091,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,3320,11081,3.3376506024096386,104003,11158,9.320935651550457,CC Auxonne Val de Saône
242101491,EPCI,1,25.722891566265062,11102,43160,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,5560,6627,1.1919064748201438,122120,10841,11.264643483073517,CC du Montbardois
242101509,EPCI,1,54.43876882776686,20782,38175,0,0,1,0,0,0,Bourgogne,Bourgogne-Franche-Comté,1453,6447,4.437026841018582,156593,4035,38.808674101610904,"CC Rives de Saône, CC Saint Jean de Losne Seurre"
242200517,EPCI,1,473.3161785728873,115882,24483,0,0,1,0,0,0,Bretagne,Bretagne,7313,3619,0.4948721454943252,123800,1890,65.5026455026455,CA Saint-Brieuc Agglomération Baie d'Armor (Sbaba)
242200533,EPCI,1,103.87019946412623,27912,26872,0,0,1,0,0,0,Bretagne,Bretagne,6303,9454,1.4999206726955419,167870,10966,15.308225424037936,CC Lamballe Communauté
242200566,EPCI,1,226.48278722521775,21842,9644,0,0,1,0,0,0,Bretagne,Bretagne,4425,1918,0.4334463276836158,186592,5626,33.16601493067899,CC Guingamp Communauté
242200574,EPCI,1,101.88815393866506,8472,8315,0,0,1,0,0,0,Bretagne,Bretagne,6310,8920,1.4136291600633915,124942,5328,23.450075075075077,CC Centre Armor Puissance 4
242200582,EPCI,1,31.166713075301324,7835,25139,0,0,1,0,0,0,Bretagne,Bretagne,1722,6384,3.707317073170732,93871,3358,27.954437164979154,CC Hardouinais Mené
242200590,EPCI,1,60.61438307394975,5959,9831,0,0,1,0,0,0,Bretagne,Bretagne,3862,3321,0.8599171413775246,142223,10282,13.8322310834468,CC Pontrieux Communauté
242200608,EPCI,1,46.65014164305949,6587,14120,0,0,1,0,0,0,Bretagne,Bretagne,1688,2083,1.2340047393364928,146370,10257,14.270254460368529,CC du Pays de Caulnes
242200616,EPCI,1,68.86786619674766,11138,16173,0,0,1,0,0,0,Bretagne,Bretagne,2942,8743,2.9717878993881714,127484,3921,32.51313440448865,CC Quintin Communauté
242200632,EPCI,1,45.94594594594595,8483,18463,0,0,1,0,0,0,Bretagne,Bretagne,196,7225,36.86224489795919,96097,1048,91.6956106870229,CC Arguenon Hunaudaye
242200640,EPCI,1,81.2255023567353,16371,20155,0,0,1,0,0,0,Bretagne,Bretagne,3359,7501,2.2331050908008336,143049,6358,22.499056307014783,CC Lanvollon Plouha
242200673,EPCI,1,39.60507513099208,9146,23093,0,0,1,0,0,0,Bretagne,Bretagne,5783,3789,0.6551962649144043,98808,6414,15.405051449953227,CC du Pays de Duguesclin
242200699,EPCI,1,77.52713943324405,10998,14186,0,0,1,0,0,0,Bretagne,Bretagne,217,9489,43.72811059907834,165007,7187,22.959092806456102,CC du Pays de Moncontour de Bretagne
242200715,EPCI,1,26.870010351526496,18949,70521,0,0,1,0,0,0,Bretagne,Bretagne,1430,5323,3.7223776223776226,119638,2213,54.0614550384094,CC du Kreiz-Breizh (Cckb)
242200723,EPCI,1,27.75188888386192,6134,22103,0,0,1,0,0,0,Bretagne,Bretagne,3777,6269,1.6597828964786867,168708,1171,144.07173356105892,CC de Bourbriac
242200764,EPCI,1,61.61302665702989,14492,23521,0,0,1,0,0,0,Bretagne,Bretagne,4461,11446,2.5657924232234923,117060,6256,18.7116368286445,CC le Leff Communauté
242200780,EPCI,1,162.8687888198758,8391,5152,0,0,1,0,0,0,Bretagne,Bretagne,6486,6508,1.0033919210607463,181850,2703,67.27709951905291,CC Rance-Frémur
242200848,EPCI,1,242.27697536108752,14258,5885,0,0,1,0,0,0,Bretagne,Bretagne,3023,7799,2.5798875289447567,173217,10671,16.23249929716053,CC Sud-Goëlo
242200855,EPCI,1,34.59351904491188,6085,17590,0,0,1,0,0,0,Bretagne,Bretagne,1917,10701,5.582159624413146,126743,9401,13.481863631528562,CC du Pays de Belle-Isle-en-Terre
242214294,EPCI,1,143.29023966129887,18953,13227,0,0,1,0,0,0,Bretagne,Bretagne,6647,10074,1.5155709342560553,184127,9042,20.363525768635256,CC Paimpol Goëlo
242214344,EPCI,1,71.66582470320787,11349,15836,0,0,1,0,0,0,Bretagne,Bretagne,5101,4828,0.9464810821407568,109099,7124,15.314289724873667,CC du Pays de Matignon
242214393,EPCI,1,89.92460589444825,9184,10213,0,0,1,0,0,0,Bretagne,Bretagne,6897,6499,0.942293750906191,110861,6739,16.45066033536133,CC du Pays de Bégard
242214427,EPCI,1,103.84284485230857,14484,13948,0,0,1,0,0,0,Bretagne,Bretagne,6551,10813,1.6505876965348802,92094,5163,17.837303893085416,CC Côte de Penthièvre
242214443,EPCI,1,86.10400682011935,8080,9384,0,0,1,0,0,0,Bretagne,Bretagne,3622,9563,2.640254003313087,156458,2707,57.79756187661618,CC de la Presqu'île de Lézardrieux
242214450,EPCI,1,20.605816374504666,6136,29778,0,0,1,0,0,0,Bretagne,Bretagne,6275,9877,1.5740239043824702,128474,7373,17.424928794249286,CC Callac Argoat
242300101,EPCI,1,16.685862028440475,7099,42545,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,4292,9405,2.1912861136999067,179318,9278,19.32722569519293,CC du Pays Creuse - Thaurion - Gartempe
242300127,EPCI,1,14.761943717277488,7218,48896,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,2837,3071,1.0824814945364822,111743,6832,16.355825526932083,CC Auzances Bellegarde
242300135,EPCI,1,40.85056716635664,11200,27417,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,4762,9785,2.0548089038219235,138841,1521,91.2827087442472,CC du Pays Sostranien
242303139,EPCI,1,17.313902459220003,6273,36231,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,3800,6328,1.6652631578947368,156686,3874,40.44553433144037,CC du Pays de Boussac
242320000,EPCI,1,18.341766624714253,7141,38933,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,4517,9073,2.0086340491476644,150978,8607,17.54130359010108,CC de Bénévent Grand Bourg
242320018,EPCI,1,17.64886527654086,5747,32563,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,6407,3700,0.5774933666302482,181587,1214,149.57742998352555,CC du Carrefour des Quatre Provinces
242320034,EPCI,1,14.290622435151077,7487,52391,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,6403,5078,0.7930657504294861,101603,11918,8.525172008726296,CC Bourganeuf Royère de Vassivière
242320067,EPCI,1,10.851770808007132,2678,24678,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,367,6395,17.42506811989101,168806,6633,25.449419568822552,CC du Haut Pays Marchois
242320075,EPCI,1,7.049842837898518,1884,26724,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,3338,8651,2.591671659676453,184085,10122,18.186623196996642,CC des Sources de la Creuse
242320083,EPCI,1,16.989558435023273,5402,31796,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,2922,6981,2.38911704312115,175651,2792,62.91224928366762,CC d'Evaux-les-Bains  Chambon-sur-Voueize
242320091,EPCI,1,18.773928024502297,3923,20896,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,4027,10768,2.6739508318847776,171505,10954,15.656837684863977,CC de Chénérailles
242320109,EPCI,1,21.545132276682388,7354,34133,0,0,1,0,0,0,Limousin,Nouvelle-Aquitaine,6698,4728,0.7058823529411765,122361,5438,22.501103346818685,CC du Pays Dunois
242400752,EPCI,1,20.003474635163307,5757,28780,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,2795,2827,1.0114490161001788,118345,3925,30.1515923566879,CC du Pays de Jumilhac-le-Grand
242400935,EPCI,1,30.449024157226695,6693,21981,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,6991,10848,1.5517093405807467,130066,12569,10.348158166918608,CC du Pays de Saint-Aulaye
242401024,EPCI,1,21.826048038191853,5852,26812,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,4962,11299,2.277106005642886,154289,4066,37.94613871126414,CC du Pays de Lanouaille
242401065,EPCI,1,37.3041323518694,10237,27442,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,5560,3023,0.543705035971223,172544,2295,75.18257080610022,CC du Pays Thibérien
242401107,EPCI,1,22.270742358078603,5610,25190,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,724,7553,10.432320441988951,131153,1170,112.0965811965812,CC du Pays de Villamblard
242401222,EPCI,1,49.358974358974365,8778,17784,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,5458,7927,1.452363503114694,94454,9206,10.260047794916359,CC du Mussidanais en Périgord
242401255,EPCI,1,36.69613844177435,4856,13233,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,4854,5500,1.1330861145447053,166246,10640,15.624624060150376,CC des Coteaux de Sigoules
242401289,EPCI,1,30.120361750232743,9059,30076,0,0,1,0,0,0,Aquitaine,Nouvelle-Aquitaine,2628,7447,2.8337138508371384,153462,3343,45.905474125037394,CC Causses et Rivières en Périgord
242500320,EPCI,1,36.1931103847121,7197,19885,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,7437,10077,1.3549818475191608,163856,11986,13.67061571833806,CC de Montbenoît
242500338,EPCI,1,170.66502940606216,26407,15473,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,7531,7734,1.02695525162661,167964,10149,16.54980786284363,CC du Grand Pontarlier
242500361,EPCI,1,415.2932425207466,178655,43019,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,6625,6547,0.9882264150943396,91674,12832,7.144170822942644,CA du Grand Besançon
242500379,EPCI,1,20.532204414877533,4074,19842,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,6403,10590,1.6539122286428236,90567,12468,7.26395572666025,CC Amancey-Loue-Lison
242500619,EPCI,1,59.977726734878544,8617,14367,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,7871,9579,1.2169991106593825,156099,2366,65.97590870667794,CC des Isles du Doubs
242503886,EPCI,1,646.8619479868574,116157,17957,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,4668,11387,2.439374464438732,114094,4982,22.90124448012846,CA du Pays de Montbéliard
242504116,EPCI,1,121.92648143594786,19835,16268,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,7618,9057,1.1888947230244158,187182,12158,15.395788781049514,CC du Val de Morteau
242504181,EPCI,1,39.920994539328454,20616,51642,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,3707,4493,1.2120312921499865,144050,11251,12.803306372766865,CC du Pays de Pierrefontaine - Vercel
242504207,EPCI,1,49.55246366536689,11183,22568,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,6710,8516,1.269150521609538,162075,1937,83.67320598864222,CC du Pays d'Ornans
242504215,EPCI,1,51.95329646211921,11836,22782,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,6730,1747,0.2595839524517088,159950,12459,12.838108997511839,CC du Mont d'Or et des Deux Lacs
242504280,EPCI,1,26.489107165344418,4207,15882,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,5364,10519,1.9610365398956002,182756,9009,20.285936285936288,CC du Pays de Rougemont
242504330,EPCI,1,37.42114356893157,9313,24887,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,4585,7078,1.5437295528898582,157664,5172,30.48414539829853,CC du Canton de Quingey
242504348,EPCI,1,14.46923597025017,2782,19227,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,4699,1979,0.4211534369014684,121900,6986,17.449184082450614,CC des Hauts du Doubs
242504355,EPCI,1,41.79094496087742,6249,14953,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,1901,6747,3.549184639663335,141521,12257,11.546136901362487,CC du Plateau de Russey
242504363,EPCI,1,98.50804868472713,5018,5094,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,4488,1580,0.3520499108734403,149166,1331,112.07062359128474,CC de la Vallée du Rupt
242504371,EPCI,1,23.720994284927357,3445,14523,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,3229,9007,2.7894084855992567,175498,1804,97.28270509977827,CC du Vallon de Sancey
242504389,EPCI,1,101.88029661016948,7694,7552,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,3857,5383,1.3956442831215972,161978,9650,16.785284974093265,CC des Trois Cantons
242504397,EPCI,1,24.544336950130955,4592,18709,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,6557,9351,1.4261095012963245,172322,7159,24.07068026260651,CC de Saint Hippolyte
242504421,EPCI,1,110.76115485564304,9706,8763,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,6358,7267,1.1429694872601448,96859,12734,7.6063295115438985,CC du Val Saint-Vitois
242504439,EPCI,1,45.60402059936713,7350,16117,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,7326,4687,0.6397761397761398,115125,4135,27.841596130592503,CC de Vaite Aigremont
242504447,EPCI,1,47.68010431381071,8776,18406,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,1965,9605,4.888040712468193,187665,3036,61.81324110671937,CC du Pays Baumois
242504462,EPCI,1,80.83577322331648,6074,7514,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,2398,5123,2.1363636363636362,140540,7502,18.73367102106105,CC des Balcons du Lomont
242504470,EPCI,1,22.36424795771264,2327,10405,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,4692,10617,2.2627877237851663,156575,6980,22.431948424068768,CC Entre Dessoubre et Barbeche
242504488,EPCI,1,30.303335177825847,6024,19879,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,4846,5009,1.0336359884440776,104248,3302,31.571168988491824,CC Altitude 800
242504496,EPCI,1,32.191359749622755,5760,17893,0,0,1,0,0,0,Franche-Comté,Bourgogne-Franche-Comté,1504,5561,3.697473404255319,153182,4233,36.187573824710604,CC du Plateau de Frasne et du Val de Drugeon (Cfd)
242600252,EPCI,1,49.244438572443066,29818,60551,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,4239,8408,1.9834866713847605,122030,11576,10.541637871458189,CC du Val de Drôme
242600492,EPCI,1,24.750477522800033,9200,37171,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,5053,10490,2.0759944587373838,95760,3911,24.484786499616465,CC Dieulefit-Bourdeaux
242600534,EPCI,1,9.121610517666392,11101,121700,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,6237,6248,1.001763668430335,187060,2912,64.23763736263736,CC du Diois
242600542,EPCI,1,9.367281871660154,2086,22269,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,4622,3127,0.676546949372566,112904,11210,10.071721677074041,CC du Vercors
242600567,EPCI,1,96.38667783829075,9203,9548,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,5345,11172,2.090177736202058,101045,3911,25.83610329838916,CC du Pays de l'herbasse
242600575,EPCI,1,15.921721849843376,4727,29689,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,4318,8693,2.0132005558128765,90199,1528,59.03075916230367,CC du Pays du Buis-les-Baronnies
242600583,EPCI,1,29.9155372225496,7615,25455,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,4109,1901,0.4626429788269652,92614,7096,13.051578354002254,CC le Pays du Royans
242600591,EPCI,1,40.388069369608104,13717,33963,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,1853,6585,3.5536967080410147,149496,1875,79.7312,CC du Val d'Eygues
242600641,EPCI,1,5.953198884532999,1473,24743,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,928,8839,9.524784482758621,134898,4084,33.03085210577865,CC des Hautes-Baronnies
242600658,EPCI,1,4.57736320800077,952,20798,0,0,1,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,681,8469,12.43612334801762,107334,11581,9.268111562041275,CC du Pays de Rémuzat
242700276,EPCI,1,72.10455506438593,18758,26015,0,0,1,0,0,0,Haute-Normandie,Normandie,6151,5690,0.9250528369370834,92095,6019,15.300714404386111,CC du Pays de Conches
242700284,EPCI,1,119.12047249697572,16740,14053,0,0,1,0,0,0,Haute-Normandie,Normandie,5228,8978,1.717291507268554,138302,851,162.51703877790834,CC de l'Andelle
242700292,EPCI,1,105.8953814083773,16256,15351,0,0,1,0,0,0,Haute-Normandie,Normandie,4372,9324,2.132662397072278,106411,9467,11.24020280976022,CC du Roumois Nord
242700318,EPCI,1,27.89806044203879,4948,17736,0,0,1,0,0,0,Haute-Normandie,Normandie,5200,5839,1.1228846153846155,169606,10850,15.63188940092166,CC du Canton de Beaumesnil
242700326,EPCI,1,169.91499322409757,13792,8117,0,0,1,0,0,0,Haute-Normandie,Normandie,6402,1875,0.2928772258669166,116058,9056,12.815591872791519,CC du Canton de Bourgtheroulde-Infreville
242700334,EPCI,1,84.04620966202025,8803,10474,0,0,1,0,0,0,Haute-Normandie,Normandie,5439,4451,0.818348961206104,122274,9953,12.285140158746106,CC du Pays de Damville
